RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
395893,Dewitt,Michigan,2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,105300,113600,126800,117400,127200,135200,144600,159600,167400,178800,159700,160900,149200,143900,149100,161300,174100,165800,150100,134200,132200,140500,147500,1.54E+05,1.56E+05,1.58E+05,148800,140800,136100,136800,1.48E+05,157300,165100,156100,144400,153300,146500,157200,1.45E+05,155300,152600,162900,1.66E+05,180300,164600,166800,153300,153900,164100,164600,174400,163600,169500,173400,184700,184900,189500,190400,2.10E+05,209200,1.97E+05,175800,192400,205200,204200,191800,185300,1.86E+05,1.97E+05,199100,205600,190600,211200,220600,225500,222100,210700,215900,205400,217100,2.05E+05,200200,1.89E+05,191300,187700,194400,211400,
6391,Panama City Beach,Florida,2083,255400,250600,261300,269800,282700,291500,256200,218900,209100,224700,2.26E+05,219200,205700,205100,193500,208500,210200,222300,210900,223900,203400,193900,187900,211800,222200,216500,206300,197900,185300,186800,193900,204700,200400,187800,180500,173700,1.80E+05,184800,2.03E+05,204800,204600,188200,196900,199200,199500,190100,189800,186100,183400,185700,191600,203700,198900,204800,200900,197100,184700,188700,185800,185300,171500,178400,190300,212200,217300,2.11E+05,1.96E+05,204600,209400,211400,199200,196300,195200,198300,193100,1.89E+05,185900,208400,211400,218500,201500,202200,204600,2.14E+05,224800,220900,224800,2.30E+05,234400,226800,215700,213400,220800,230400,243500,240100,222800,215100,216800,235800,241300,249400,247300,244500,239100,231300,232300,215700,221300,224100,2.40E+05,238500,235300,240400,252700,255400,253500,252900,255700,260500,257300,2.61E+05,266100,286900,299600,321700,319500,3.20E+05,295200,2.89E+05,274200,275300,260100,262400,
19507,Mount Washington,Kentucky,2084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141300,144300,155400,138600,1.62E+05,156700,174900,142500,1.47E+05,151200,162200,157700,157500,151700,163800,160900,163100,1.73E+05,176200,179300,151200,152100,166700,1.81E+05,180300,161300,152500,151500,149500,152300,148800,158300,159300,155400,145900,159500,169800,180100,168400,1.67E+05,173500,172500,169200,1.69E+05,172600,181300,174400,177200,167900,169300,167300,179100,181900,190600,201800,230600,234500,212700,178700,165900,175300,182700,188500,184700,181900,190200,182900,174700,169200,173700,1.91E+05,
34259,The Dalles,Oregon,2085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162700,165300,1.61E+05,147100,149100,150800,139400,135700,146900,152200,145600,1.37E+05,133500,136700,130800,144400,149100,1.62E+05,148600,151100,161200,150800,151200,140400,1.54E+05,155500,148400,152500,156800,163900,172500,166900,163700,160800,165800,171300,166900,165400,162200,159700,153500,148400,150300,159500,1.60E+05,150400,147700,1.55E+05,169500,1.62E+05,160900,155900,167100,155500,160100,157300,172300,171300,1.71E+05,168100,176600,185700,193100,202400,200300,197800,185100,1.90E+05,207900,208200,191500,167800,170900,189500,200200,204100,205800,217100,211900,211500,207400,224400,232200,227400,217800,214800,213900,233900,232500,233600,230400,245500,263800,244900,229700,222200,238600,254200
43724,Pinckney,Michigan,2086,,,,,,,,,,,,,,,,,,,,1.62E+05,161200,156500,158600,154600,154200,143100,139600,138800,137900,140800,1.39E+05,140700,127500,137100,144600,135900,123500,114600,139500,140700,129900,128900,133900,147700,155400,150200,148900,141200,143400,144100,145900,143700,140500,147300,154300,164600,159700,187900,194700,191600,165200,149600,149100,151900,163300,171800,162500,161400,165600,179500,191400,180400,1.88E+05,184400,193400,184200,187500,190700,202500,196500,199500,182600,191200,185100,1.97E+05,188600,2.01E+05,204700,204200,200500,1.98E+05,205600,2.04E+05,212200,206200,229200,225200,241300,231300,231300,227100,219600,236200,266900,273300,257700,222100,226300,232300,246400,238400,242400,236100,238300,228100,231500,2.25E+05,243500,232900,242200,225200,229500,235800,249300,247800,252500,257300,266100,2.42E+05,,,,,,
30105,Kerman,California,2087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171900,1.75E+05,180400,210100,216500,223400,219600,213700,212200,213500,224400,222200,224700,221900,225200,234600,234600,234800,233200,241500,253300,236800,240500,252900,263300,246900,226100,244300,265700,265600,,,,,,,
40633,Rosamond,California,2088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04E+05,218200,217300,216600,218400,231100,238700,239500,235900,234900,236600,2.44E+05,246300,243400,246900,252600,2.59E+05,2.54E+05,246800,242200,2.40E+05,2.48E+05,252500,253400,252200,248300,2.60E+05,256900,258500,251500,247700
34630,Walker,Louisiana,2089,152200,154600,154200,150400,153300,157400,154900,146500,133800,137100,1.43E+05,1.49E+05,149700,155700,1.65E+05,157700,1.49E+05,136900,137800,1.38E+05,141900,147600,149700,144100,143200,142400,148800,140200,135600,141700,150300,148200,132200,126800,132900,122200,116200,113700,131700,130700,132800,132500,135300,136200,132500,138900,137400,145600,155600,160600,157900,148900,151800,1.52E+05,149600,139400,132800,132500,139300,148700,149600,147800,145200,146300,142700,143900,1.50E+05,152100,155100,159600,1.57E+05,151400,143200,144400,151700,150900,1.57E+05,152800,156600,160500,162400,173200,1.80E+05,197600,182700,172800,179900,1.85E+05,183200,162100,158800,164100,168100,173800,1.74E+05,175200,173600,194700,191400,189800,169200,171500,168900,165900,152200,1.55E+05,153900,167100,170300,174500,174100,170900,1.73E+05,174800,174900,168200,163100,158200,160400,160300,1.80E+05,180500,193800,178700,1.76E+05,161300,164100,161800,165400,177400,1.92E+05,186200,180900,173300,
51023,Blairsville,Georgia,2090,1.73E+05,160900,158900,154700,158600,150400,148600,158700,164200,162600,146200,134900,129100,132600,138700,142400,145200,141900,1.35E+05,130100,131700,1.46E+05,145900,150500,141200,140400,134500,139300,139200,140800,134400,135200,1.38E+05,136900,142600,1.34E+05,138400,1.25E+05,1.28E+05,122300,1.25E+05,1.31E+05,1.28E+05,129600,127500,127800,121800,118800,117200,117700,112100,119300,123200,126700,121900,117700,113700,118200,128600,142400,132900,121500,111400,115300,120800,121300,129400,133900,138800,1.38E+05,141200,141200,139900,136700,137600,136600,131700,112100,108500,1.11E+05,135600,138100,135100,125800,129700,131400,1.35E+05,143400,149300,149400,141300,140200,139500,144500,142600,148300,148300,154400,151400,146500,141500,142300,142500,142700,145800,149500,154400,149400,152200,155200,159400,162600,164800,173600,176800,1.65E+05,158900,152400,169200,181600,1.84E+05,179600,177200,182200,186500,181900,1.70E+05,163500,1.71E+05,181300,180300,174500,186300,198100,
16993,Berlin,Maryland,2091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204900,200400,191500,191200,193500,203500,199400,200200,187100,189500,185300,201100,206600,215100,216900,224300,217300,201500,204100,218900,235100,224700,228500,221400,216300,2.02E+05,202400,208300,209800,206600,216200,218300,211500,199900,191800,208800,220600,221500,2.11E+05,194400,203700,213500,2.19E+05,216900,215300,218500,222500,215400,204200,205300,2.12E+05,216200,209600,208300,2.10E+05,213200,218100,216400,206700,201900,204800,216300,2.22E+05,2.27E+05,223400,221700,223400,225700,223400,222600,229800,237100,245600,2.41E+05,238600,242300,244500,244300,234900,231100,234600,255600,261900,262100,249500,247300,246100,245200,241400,242700,249400,251800,254500,246100,259800,257700,256800,
41951,Brawley,California,2092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150900,175300,167800,174500,145100,149300,157500,153800,1.55E+05,142700,156500,154300,157400,151900,168500,175900,190300,183500,179200,179500,187900,194900,190600,181800,193500,2.03E+05,2.08E+05,199300,192700,1.93E+05,1.95E+05,195300,184800,186400,184900,201100,205200,208100,201800,196300,208600,216200,2.24E+05,218100,221900,226700,238900,219400,219500,197200,211500,206500,222400,206500,207300,206900,222900,2.43E+05,228100,221800,
24213,Copiague,New York,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39E+05,242200,248200,248800,2.55E+05,255400,263600,311600,315300,306700,270700,240600,239800,238400,263200,270300,264600,270800,279400,268400,251900,250200,259700,285400,293600,297200,330600,330900,321400,289900,278400,290200,288600,288300,283100,293600,300300,302100,294400,303500,310800,329500,325700,332800,318500,341100,3.62E+05,364200,374600,351900,353400,3.22E+05,328100,335600,355400,367400,350500,3.40E+05,345100
26009,Mount Holly,North Carolina,2094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149500,148500,151200,153300,161900,164400,169200,164600,165100,155800,1.60E+05,164400,174600,174700,1.69E+05,161200,169200,1.99E+05,194300,194600,1.68E+05,1.79E+05,171400,181800,180600,189800,1.92E+05,201200,200600,194500,198600,2.00E+05,213900,206700,208600,190400
46320,Louisville,Ohio,2095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115500,115400,1.00E+05,110800,113300,107600,112700,117500,1.23E+05,1.14E+05,117900,115400,121200,115700,126800,129900,121500,112300,107300,126400,128300,135400,129900,1.32E+05,1.27E+05,125800,111800,115900,1.20E+05,133400,125300,1.21E+05,121100,129800,1.26E+05,118600,1.17E+05,125500,129100,123400,120900,122400,127500,120200,115400,109200,118500,128500,131100,128800,120900,124800,124100,134300,137800,137400,135100,136500,133600,133100,1.33E+05,138400,132800,126300,1.23E+05,133900,142500,153100,153400,144200,142800,1.37E+05,143800,123300,111100,96100,100200,111200
54785,Union,Kentucky,2096,,,,,,,,,,,,,196100,197500,198400,196600,1.85E+05,194900,215900,233600,239300,215400,212200,199600,213100,189700,185100,174900,210300,224700,234600,218700,215300,202600,205800,204200,201300,192700,176300,191500,190100,203900,213400,219400,217300,215800,219500,222300,209500,191600,171900,176200,170200,199300,197800,200800,193100,203300,201400,213600,204400,210300,211100,202400,201400,1.96E+05,205900,202700,1.95E+05,201600,205300,207900,229700,269700,278100,242900,1.97E+05,1.89E+05,1.90E+05,192300,216500,222300,235800,226200,222200,229900,219300,227200,2.37E+05,246700,246100,240400,230600,225400,227600,213500,217400,209100,220500,225800,230300,2.40E+05,236700,234800,229600,238800,247300,243800,235900,217900,224200,235300,241900,238300,232800,244500,2.63E+05,248300,237200,234900,2.63E+05,275200,268500,250700,236400,242800,256200,279200,285300,286600,282700,267200,272100,271500,281700
25569,Lewisburg,Pennsylvania,2097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161700,159500,166400,1.77E+05,178900,193300,187800,180500,171200,176300,209400,211100,214200,180300,175500,168400,188400,200600,209600,2.06E+05,193800,1.86E+05,180700,163700,185200,211400,214800,212500,183400,209500,203600,211600,211800,202100,192300,193300,190800,181600,1.74E+05,171400,192900,183600,194800,191200,202600,210900,218100,208100,205100,204700,209700,196600,194800,214100,224900
10991,Crescent City,California,2098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87E+05,179100,179100,182600,178200,183300,1.92E+05,190900,193800,180700,1.91E+05,184600,218500,219200,196500,182300,185900,204800,191800,190300,197600,201100,198800,206200,199700,194800,186900,213100,206900,243900,228100,263500,235100,232500,223500,224800,2.31E+05,215700,212100,215200,
37635,Buckingham,Pennsylvania,2099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519600,549500,544600,502500,447900,466500,415400,427900,411200,413700,399400,4.02E+05,449500,450100,468300,454700,459800,454900,398500,416300,387100,399400,407100,415100,487100,499500,520700,467200,432800,409900,388300,391800,416400,451100,455200,438600,5.01E+05,5.02E+05,507100,448800,456100,458900,429600,426300,435300,460300,450600,450900,456600,452400,452500,433200,4.13E+05,427100,458100,508700,488600,4.91E+05,469900,504800,484300,487900,451600,426800,446900,453800,495900,4.71E+05,480100,459100,465800,452100,460500,476300,490300,520300,508700,513700,497200,506200,467700,460100,475900,519900,541600,489300,4.45E+05,442500,476800,528400,496600,499300,496600,518800,545400,532100,529200
16560,Parma Heights,Ohio,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92200,93400,88300,89200,82600,8.20E+04,85500,85700,84200,91500,86500,78600,71300,73900,90400,83900,86400,75700,76500,75100,68400,67200,65600,73600,74900,75500,76500,80900,84300,75300,72100,69800,85200,88900,91200,84800,82800,85900,103200,100200,94100,86400,91500,96900,93900,96500,8.70E+04,79700,72100,78300,79600,85100,92100,93100,92600,88400,88800,86500,90200,8.40E+04,87700,84200,93800,95100,9.60E+04,96600,1.00E+05,99200,96300,95500,94500,102200,109900,112700,1.12E+05,110400,110600,108100,111700,1.12E+05,110800,107600,112700,122600,126600,1.23E+05,119100,114900,116900,114100,113900,117500,1.20E+05,118900,116100,116300,122300,122900,129400,126900,122100,1.18E+05,1.22E+05
23555,Austin,Minnesota,2101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76200,83900,79800,79900,85500,87100,86700,82500,85600,99200,102400,99500,83200,83600,8.70E+04,95700,97700,94800,92400,89900,98700,97200,100700,1.00E+05,97200,9.20E+04,88800,8.60E+04,84700,84100,86900,94200,86300,92600,93100,103100,104100,106600,107400,1.02E+05,94900,96400,98200,
28645,Grand Island,New York,2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184700,186600,187900,179100,169900,202600,192500,212400,1.76E+05,184300,174900,174700,179900,181300,170400,164100,162500,181900,190400,190800,192400,1.86E+05,187400,195400,191600,190200,161200,173900,179400,193900,187900,185200,175300,179300,180800,196300,196500,199800,2.04E+05,209900,220700,233900,207100,215100,190500,207900,185400,200500,206800,227900,214300,223700,193900,205800,172800,188700,
33337,Parrish,Florida,2103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237200,238200,240200,243100,240800,2.42E+05,242800,247800,245400,249100,2.53E+05,254700,254400,247200,250500,256200,262100,267600,262500,261300,269700,267400,266500,260100,264800,276100,273800,274500,269700,269500,293200,297500,295800,2.72E+05,263800,266100,270900,272900,274200,270600,283400,284900,295400,285400,286700,
12935,New Canaan,Connecticut,2104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428400,1409700,1441400,1430800,1326600,1248100,1139900,1260400,1102400,1169500,1183500,1283100,1200300,1136200,1240100,1359100,1.40E+06,1308600,1164300,1123300,1123900,1123700,1165800,1197300,1.28E+06,1315600,1266900,1161400,1047700,1072800,1172200,1167600,1167600,1176200,1221200,1234900,1225300,1306100,1229600,1266300,1322800,1396500,1266100,1313700,1417800,1472300,1409300,1421300,1552800,1309200,1.22E+06,1164500,1398600,1367500,1370900,1348900,1368900,1415500,1419900,1436900,1396300,1186200,1192600,1219600,1.31E+06,1303100,1269900,1337900,1377400,1.43E+06,1390700,1312200,1296500,1304100,1350600,1328900,1361900,1.41E+06,1417600,1311900,1219300,1120200,1227400,1247700,1328700,1324100,1.38E+06,1390900,1349700,1.30E+06,1283100,1328500,1295700,1174900,1124400,1154700,1254200,1251800,1223500,1258100,1279100,1248200,1209900,1152300,1071400,
26450,Pendleton,Oregon,2105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142900,1.43E+05,138600,1.43E+05,140600,145200,153800,164900,167300,149900,151500,155900,164500,158500,165800,161400,206700,193400,194800,141800,161600,162700,170900,155200,1.62E+05,165600,172400,169700,174300,171500,1.76E+05,162200,177800,173400,182200,173200,182800,187400,194400,190900,195600,196900,204200,202200,207600
24267,Crestwood,Kentucky,2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55E+05,237800,236300,260600,248300,235400,227600,239400,249300,250200,256700,256200,265900,274400,277600,2.68E+05,260100,268300,278700,277600,263200,258300,242700,240400,228500,240400,247100,269100,281900,280100,280200,282700,288500,283700,250100,256400,280900,314200,314300,312200,327600,324300,303800,281800,278600,270900,281200,281500,297200,2.66E+05,247800,
24367,Denver,North Carolina,2107,,,,,,,,,,,,,,,,,229800,257300,2.87E+05,268400,291700,302900,318300,363400,336600,334400,239400,2.89E+05,290100,313600,266100,290800,278300,292400,295200,291900,310300,270900,265600,236500,276300,258400,2.50E+05,215600,255400,236600,268700,281800,309600,3.06E+05,286500,2.74E+05,254300,272700,295700,3.39E+05,318200,277300,233800,245100,245200,255800,241700,252800,2.94E+05,309500,315500,280500,264400,284400,296400,292600,297200,268100,291600,284500,296800,281800,262700,259900,256900,252800,252200,2.43E+05,253600,254200,265600,278300,278200,268700,263200,266100,279200,258900,282300,317300,324900,316500,277800,285600,280400,306100,3.07E+05,312700,298900,313400,294900,281400,263400,2.82E+05,286300,278900,2.62E+05,2.55E+05,272700,272100,3.22E+05,316400,313400,283100,296400,301200,292500,289600,301800,315800,314500,334200,339900,342700,320600,338300,328600,323400,
51547,Corinth,Texas,2108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209600,218200,2.22E+05,224500,214400,2.13E+05,208100,210900,209300,209700,214900,222400,220400,221500,235900,2.46E+05,247100,237400,231600,233900,226200,223700,2.22E+05,2.22E+05,228700,227600,238400,231700,2.41E+05,252200,264800,259900,255200,255400,273600,270400,295700,280200,277200,251400,258500,265800,268500,273900,278400,282200,282600,272600,277500,268800,274300,263700,270900
6876,Sachse,Texas,2109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195300,200600,213700,200600,199100,219200,219700,225200,195600,197400,199100,192500,1.92E+05,190800,202200,200400,199700,204400,209400,206200,207800,209900,211200,212600,225500,235400,242600,235800,240300,229200,242800,241500,257500,249600,251400,247100,246400,245600,243900,244100,255800,2.58E+05,261600,262500,2.78E+05,266600,256900,247400,262800,266900,268300,273600,276400,276200,272900,273300,274900,275700,280100,275900,291100,293300,306200,302500,305100,292400,295400,2.95E+05,300800,300400,278500,
42732,Pelham,Alabama,2110,148800,144700,138300,144800,153300,1.60E+05,161700,156800,1.58E+05,150100,143200,140700,147100,1.46E+05,138300,138300,150800,158800,152700,140500,141700,145200,143600,145400,168100,172200,158700,136200,152300,158500,158900,139200,150100,148900,141900,148500,163700,184800,162800,1.34E+05,126200,132700,146600,133100,135900,1.28E+05,129200,127200,136700,1.43E+05,136400,134600,144100,155800,163300,169100,170700,193700,184100,176300,143300,141200,145400,147500,152400,152900,154300,150900,151500,150800,141900,142200,145600,1.60E+05,167600,169600,166300,160300,151600,157600,159200,174800,1.74E+05,176300,170400,159200,155600,1.52E+05,172900,178900,183300,176500,173900,165600,1.60E+05,150700,171800,178800,1.92E+05,183200,184900,182700,1.87E+05,190700,194800,190200,189800,207400,207900,203800,179500,1.78E+05,175700,174900,169300,167400,165600,168400,167400,182500,192500,195100,182400,183300,188800,205600,196700,200600,192400,193700,182800,173300,178300,185800,194600
25078,Healdsburg,California,2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765600,763500,741200,705800,800400,798700,760100,749700,770900,819800,793300,803500,686900,656700,695800,7.73E+05,771700,773500,806500,815600,744200,800600,801300,779200,693300,679400,730900,8.09E+05,818200,803100,812700,827100,896500,886900,897300,823700,740200,778500,779100,845100,813500,816300,819600,8.44E+05,862800,871700,
396091,Chevy Chase,Maryland,2112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879600,891700,9.04E+05,1070200,1111800,1105500,883200,836900,794200,8.53E+05,860600,837900,905400,948800,986500,968700,901700,887100,864100,855900,864900,915200,955700,970400,900200,8.99E+05,873800,914700,954500,983400,994600,1032100,1049300,1003600,929600,9.26E+05,1010100,1037600,1009400,962400,957400,977200,1007300,901700,9.17E+05,965600,1095800,1125300,1146900,1145900,1111700,1045100,1059500,1038600,981900,957700,1035200,952600,
24664,Fairmont,West Virginia,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136600,118900,115300,103100,9.90E+04,105500,110900,115800,1.10E+05,1.10E+05,111300,9.60E+04,90800,95200,104900,112300,1.03E+05,108700,95500,111100,117400,118100,102700,9.50E+04,106600,114400,120300,114500,118400,119800,123400,113500,115300,115900,1.35E+05,126100,134200,130200,140700,139800,133400,123300,102400,93600,103200,110700,
57229,Ferndale,Michigan,2114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50E+04,60600,58900,60600,69700,72100,74900,76100,87200,92400,95800,98100,98300,96500,92400,89300,96400,107500,114700,111300,109600,1.14E+05,114900,114800,109600,111700,115500,116100,1.17E+05,116600,117900,114100,114300,117400,126900,122500,122200,1.28E+05,132400,140900,1.37E+05,138500,1.35E+05,143800,145300,142900,131500,1.33E+05,142200,148700,149300,147300,139600,137900,137200,146900,144100,137700,138700,147300,153800,150800,155200,169100,173100,166800,158100,164500,169100,1.72E+05,168700,172100,170700,166300,1.63E+05,167600,167800,169600,166700
